userId,cropId,rating,timestamp
227,22,4.5,1448813111
227,23,5,1448798163
227,26,4,1448813293
227,27,3,1448813885
227,28,2,1448814418
227,29,5,1448798116
227,30,3,1448814399
227,31,5,1448798230
227,32,4.5,1448798219
227,33,3,1448813535
227,36,4,1448814401
227,37,4.5,1448798186
227,38,4,1448798188
227,39,4.5,1448813028
227,40,4.5,1448798331
227,41,4.5,1448813010
227,43,4.5,1448798475
227,44,5,1448798187
227,45,3.5,1448798561
227,46,5,1448798300
227,47,5,1448798165
227,48,4,1448798481
227,49,4,1448798492
227,50,3,1448814299
227,51,3.5,1448813209
227,52,5,1448798482
227,53,4.5,1448813080
227,55,3.5,1448814286
227,56,5,1448798233
227,58,5,1448798202
227,59,5,1448798191
227,60,3.5,1448798222
227,61,5,1448798645
227,62,4.5,1448798513
227,63,5,1448813059
227,64,4.5,1448798507
227,65,4,1448798554
227,67,4,1448813012
227,69,4,1448798161
227,70,5,1448798244
227,71,3,1448814395
227,72,4.5,1448798340
227,73,4.5,1448798239
227,74,4.5,1448813040
227,75,3.5,1448813127
227,76,5,1448798514
227,77,4,1448813037
227,78,3.5,1448814472
227,79,4.5,1448813046
227,80,3,1448798204
227,81,4.5,1448798214
227,82,4.5,1448813133
227,83,5,1448813013
227,86,5,1448798210
227,87,4,1448798496
227,88,4,1448814302
227,89,4.5,1448813019
227,90,4.5,1448798238
227,93,5,1448798144
227,94,5,1448798217
227,96,3.5,1448813890
227,98,2.5,1448814423
227,99,4,1448798654
227,100,4,1448813002
227,101,5,1448798537
227,102,5,848526251
227,103,3,848525932
227,104,3,848526431
227,105,2,848525661
227,106,4,848525903
227,107,1,848525799
227,108,5,848525799
227,109,5,848525833
227,110,5,848525764
227,112,2,848525833
227,113,3,848526389
227,114,4,848526550
227,115,5,848525730
228,2,5,848525799
228,3,3,848526334
228,4,3,848526084
228,5,3,848525971
228,6,5,848525661
228,7,4,848526594
228,8,4,848526274
228,10,3,848526572
228,12,3,848525510
228,13,3,848526334
228,14,3,848525554
228,16,2,848525873
228,20,5,848525661
228,21,5,848526550
228,23,3,848525554
228,24,1,848526406
228,25,3,848525932
228,26,2,848526037
228,27,3,848526572
228,29,3,848526334
228,34,3,848526060
228,35,1,848526484
228,37,3,848526274
228,38,4,848526363
228,40,3,848525661
228,42,5,848526508
228,43,3,848526484
228,44,3,848525589
228,46,4,848526363
228,47,3,848526529
228,49,5,848526037
228,50,3,848526334
228,51,2,848525694
228,54,2,848525873
228,55,3,848526005
228,58,3,848525694
228,59,3,848525624
228,61,4,848526363
228,62,4,848525510
228,64,4,848525764
228,65,2,848525932
228,66,1,848525589
228,71,2,848525873
228,73,5,848525624
228,74,4,848526711
228,76,3,848526037
228,77,3,848525624
228,78,3,848526061
228,83,3,848526061
228,85,3,848526431
228,86,3,848525694
228,87,2,848525554
228,89,3,848525589
228,92,2,848525873
228,93,3,848526389
228,94,2,848526484
228,96,4,848525589
228,98,3,848525833
228,100,3,848526594
228,104,1,848525730
228,106,2,848526037
228,110,3,848525730
228,111,4,848526363
228,113,3,848526431
228,115,3,848525730
229,1,4,848525510
229,3,1,848526671
229,4,1,848525833
229,5,2,848526037
229,6,2,848525903
229,7,3,848525624
229,8,3,848525903
229,9,3,848525873
229,10,3,848525971
229,11,2,848525694
229,12,3,848526615
229,14,4,848525554
229,15,2,848526508
229,18,4,848526594
229,19,4,848525932
229,20,4,848525624
229,21,3,848526431
229,22,4,848526484
229,25,3,848525730
229,26,3,848526251
229,28,1,848525932
229,30,2,848526508
229,32,4,848525799
229,33,3,848526615
229,35,3,848526005
229,36,3,848525799
229,39,3,848526632
229,40,3,848526363
229,41,1,848526529
229,42,5,848525971
229,43,5,848526458
229,46,3,848525764
229,47,3,848525554
229,48,5,848525694
229,50,4,848525510
229,51,3,848525510
229,52,5,848525589
229,53,2,848525764
229,54,2,848526061
229,56,5,848526005
229,57,3,848526615
229,58,5,848526431
229,59,2,848526274
229,60,5,848526711
229,62,2,848526334
229,63,4,1304992014
229,65,3.5,1304992956
229,66,4,1304992470
229,67,5,1304992496
229,68,3.5,1304992612
229,69,4,1304992044
229,70,4,1304992650
229,71,3.5,1304992545
229,72,4,1304992002
229,73,3,1304992201
229,74,4,1304991771
229,75,3.5,1304729472
229,76,3.5,1304993113
229,77,4,1304993047
229,78,4.5,1304992536
229,79,3.5,1304729463
229,80,3.5,1304992467
229,81,3.5,1304991727
229,83,3.5,1304993029
229,85,4.5,1304991695
229,86,4,1304991813
229,87,4,1304992794
229,88,2.5,1304729519
229,89,4,1304729511
229,90,4,1304992253
229,91,2.5,1304992362
229,92,3.5,1304992164
229,93,3,1304991715
229,94,4.5,1304991644
229,95,3.5,1304992145
229,97,4,1304991672
229,98,3.5,1304991976
229,99,3.5,1304992476
229,100,3,1304992157
229,101,4.5,1304991806
229,102,5,1304730634
229,103,2.5,1304729528
229,104,4.5,1304993084
229,105,4,1304993135
229,106,3.5,1304729500
229,107,4.5,1304992427
229,108,3.5,1304729546
229,109,4,1304992912
229,110,4,1304993128
229,113,4,1304993105
229,114,3.5,1304991872
230,1,4,1304993056
230,2,4,1304991877
230,4,4,1304992150
230,5,4,1304992131
230,6,4,1304991788
230,7,4,1304992590
230,8,4,1304993139
230,9,3,1304991885
230,11,3.5,1304729440
230,12,3.5,1304992621
230,13,3.5,1304992965
230,14,4,1304992601
230,15,4,1304991801
230,16,3.5,1304992197
230,17,4,1304993180
230,18,3.5,1304992081
230,19,4.5,1304992945
230,20,4,1304992566
230,21,3.5,1304992785
230,22,3,1304992367
230,23,3.5,1304992382
230,25,4,1304992980
230,27,3.5,1304992244
230,28,4,1304992258
230,30,4.5,1304992689
230,31,3.5,1304992372
230,32,4,1304992435
230,33,4,1304992542
230,35,5,1304729481
230,36,3.5,1304992334
230,37,4,1304729620
230,38,3.5,1304992089
230,39,4.5,1304992108
230,40,3.5,1304992212
230,41,3,1304992510
230,43,2.5,1304992707
230,44,2.5,1304729449
230,45,3.5,1304992236
230,48,4.5,1304992654
230,50,4.5,1304992659
230,51,3.5,1304992445
230,52,4,1304992644
230,53,4,1304992988
230,54,3,1304992274
230,55,4,1304992573
230,56,3.5,1304992693
230,57,2.5,1304993132
230,59,4,1304992774
230,60,3,1304992753
230,61,3.5,1304991839
230,62,4,1304992605
230,64,4,1304992288
230,65,3.5,1304729573
230,67,4,1304993022
230,68,4,1304992431
230,70,3,1304992724
230,71,3,1304729539
230,73,3.5,1304729577
230,74,4,1304730537
230,75,3.5,1304992717
230,76,3.5,1304992675
230,77,4,1304992393
230,79,5,1304992126
230,80,3.5,1304993193
230,81,3.5,1304992208
230,82,3.5,1304992116
230,84,5,1304730462
230,85,3.5,1304992960
230,86,4,1304992617
230,87,3,1304991655
230,88,4.5,1304729607
230,89,3,1304992417
230,90,4,1304992228
230,91,4.5,1304992578
230,93,5,1304991776
230,94,4,1304992025
230,95,3.5,1304992638
230,96,3.5,1304992993
230,97,5,1304991738
230,98,4,1304992101
230,99,3.5,1304991702
230,100,4,1304992293
230,104,3,1304992773
230,105,3.5,1304993061
230,107,3.5,1304730389
230,108,5,1304991683
230,110,3,1304991855
230,111,3.5,1304992297
230,112,4,1304993087
230,113,5,1304991698
230,114,5,1304730326
230,115,4,1304992905
231,1,3,1304993097
231,2,4,1304730662
231,3,2.5,1304992317
231,4,4,1304992240
231,6,3.5,1304992218
231,8,3.5,1304992595
231,9,5,1304730410
231,10,5,1304992038
231,11,4,1304992192
231,12,2.5,1304993120
231,13,3.5,1304992010
231,14,5,1304992278
231,16,4,1304993011
231,17,4,1304991627
231,18,3.5,1304992976
231,19,4,1304992900
231,21,5,1304992451
231,23,4,1304730598
231,24,4,1304992984
231,25,4,1304993169
231,26,3.5,1304991723
231,27,4,1291779829
231,28,3.5,1291781117
231,29,4,1291780058
231,30,3,1291777340
231,31,2.5,1291781042
231,33,4.5,1291779579
231,35,3.5,1291780487
231,36,5,1291779548
231,37,3.5,1291780453
231,38,2,1291780169
231,40,4,1291779818
231,41,3,1291779564
231,42,3.5,1291780604
231,43,4,1291779736
231,44,2.5,1291779708
231,46,5,1291779616
231,47,3,1291780145
231,49,3,1291781185
231,50,5,1291779585
231,51,1.5,1291779806
231,52,1.5,1291781070
231,53,2.5,1291779540
231,54,5,1291779717
231,55,1,1291781004
231,56,4,1292392510
231,58,5,1291779634
231,59,2.5,1291779941
231,61,2,1291779697
231,62,4.5,1291781482
231,63,3,1291781464
231,64,3,1291777310
231,65,2.5,1291780484
231,66,4.5,1291781501
231,67,3.5,1291781459
231,68,3.5,1291779824
231,69,2.5,1291780026
231,70,4,1291780363
231,71,4,1291780634
231,73,1.5,1291780751
231,74,3,1291780969
231,75,3.5,1291781469
231,76,2,1291780019
231,78,4,1291779596
231,79,3,1291780592
231,80,2.5,1291781119
231,82,3,1291779528
231,83,4,1291780451
231,85,3.5,1291779626
231,86,4,1291780889
231,87,4,1291781072
231,88,4,1291780472
231,89,4.5,1291780191
231,90,4.5,1291779614
231,91,2,1291777522
231,92,2.5,1291781044
231,93,3.5,1291780064
231,94,4,1291779810
231,95,4,1292392507
231,96,2.5,1291780343
231,97,5,1291779546
231,98,1,1291780076
231,99,5,1291780553
231,100,4.5,1291780430
231,101,4,1291777298
231,102,4.5,1292392496
231,104,4.5,1291779758
231,106,1,1291780335
231,107,2.5,1291780964
231,108,3.5,1291779761
231,110,1.5,1291780347
231,111,3,1291779570
231,112,3.5,1291777280
231,113,4,1291781145
231,114,4,1291779537
231,115,2,1291780196
232,3,4.5,1291779525
232,11,4.5,1292392529
232,14,4.5,1291780171
232,16,1.5,1291780877
232,19,4,1291777330
232,22,1.5,1291777466
232,23,2.5,1291777325
232,30,0.5,1291777450
232,33,2.5,1291777293
232,44,3,1291780906
232,46,5,1291779610
232,54,0.5,1291777353
232,56,4,1291780599
232,64,3.5,1291780358
232,67,4.5,1291781033
232,69,3,1291780351
232,72,3.5,1291781096
232,78,4,1291780054
232,83,4.5,1291780090
232,88,5,1291779549
232,91,4,1291780425
232,111,4.5,1291779803
232,112,4.5,1291779544
232,114,5,1291779591
233,1,4,1291781082
233,6,3.5,1291780951
233,7,4,1291779535
233,11,4,1291779744
233,14,2.5,1291779700
233,16,3.5,1291777250
233,18,1.5,1291780622
233,20,2.5,1291780996
233,23,4,1291779657
233,24,4.5,1291779740
233,27,4,1291777241
233,28,3,1291781112
233,30,2.5,1291779623
233,33,2.5,1291781129
233,46,4,1291779714
233,47,1,1291781066
233,48,3.5,1291779733
233,49,3.5,1291777509
233,50,1.5,1291779692
233,51,4,1291781010
233,57,3.5,1292392675
233,59,3.5,1291779659
233,61,1.5,1291780177
233,62,4.5,1291779589
233,64,2,1291781215
233,72,3,1291779577
233,73,2,1291779607
233,78,4.5,1292392486
233,80,3.5,1291779652
233,81,3,1291780898
233,83,3.5,1291779827
233,86,3,1291780974
233,87,3.5,1292392653
233,88,3,1291777481
233,89,2.5,1291780596
233,90,2.5,1291781001
233,91,2.5,1292392659
233,96,2,1291780469
233,97,1.5,1291781025
233,98,3,1291779663
233,103,4.5,1291780881
233,104,4.5,1292392561
233,107,1,1291781212
233,109,4,1291779636
233,110,4.5,1292392492
233,115,4.5,1292392483
234,1,3,1291780509
234,8,3.5,1291780992
234,15,3.5,1291781105
234,17,4.5,1291780442
234,19,3.5,1292392712
234,21,4,1292392598
234,22,4,1292392488
234,25,4,1291779648
234,26,3,1291781085
234,28,3,1292392700
234,29,2.5,1291779888
234,35,4,1291780166
234,38,4,1291781133
234,41,3.5,1292392505
234,47,3,1291780552
234,48,4,1291779751
234,58,4,1292392595
234,63,3.5,1292392628
234,67,3.5,1292392633
234,76,3,1291780606
234,81,4,1291779813
234,83,2.5,1291781053
234,92,3,1291780941
234,100,3,1291780984
234,101,4,1292392685
234,104,3,1291780476
234,110,2.5,1291780610
234,112,3.5,1291781204
235,3,4,1291780084
235,4,4,1291781289
235,6,3,1291779704
235,7,5,1292392763
235,9,5,1291780489
235,11,4,1292392523
235,12,3.5,1291780148
235,13,4,1292392650
235,17,3.5,1292392670
235,18,3.5,1292392500
235,19,4.5,1291781225
235,20,3.5,1292392637
235,21,5,1291779884
235,24,4.5,1291780012
235,25,3.5,1292392716
235,26,4,1291779687
235,28,4,1291780570
235,29,4.5,1292392773
235,32,4,1291780456
235,33,2.5,1291780910
235,39,3,1291780495
235,40,4,1291780580
235,42,4,1291779510
235,48,5,1016317227
235,49,3,1016317600
235,50,4,1025556196
235,52,5,1016316940
235,54,4,1016317584
235,60,4,1018816035
235,61,4,1016317617
235,63,4,1019023190
235,64,4,1018816147
235,65,4,1016317721
235,66,2,1016317489
235,68,3,1016317721
235,71,4,1016317489
235,72,4,1016317856
235,73,5,1018815674
235,74,4,1016317519
235,75,4,1019023054
235,76,5,1018816569
235,78,5,1016317793
235,79,5,1016317396
235,82,5,1018816557
235,84,3,1019023101
235,85,3,1016317617
235,86,3,1019023293
235,87,4,1016317208
235,88,4,1025556197
235,90,3,1016317696
235,92,4,1025556197
235,93,4,1016317140
235,95,4,1019023230
235,96,4,1016317171
235,97,4,1016316990
235,98,2,1016317171
235,99,4,1025556197
235,101,5,1018816582
235,102,4,1019023054
235,105,3,1019023206
235,109,4,1025556197
235,110,5,1016317192
235,111,4,1016317773
235,112,4,1016317193
235,113,3,1019023343
235,114,5,1018816003
236,1,4,1016317074
236,2,4,1016317584
236,4,3,1016317074
236,5,5,1025556197
236,7,5,1016317856
236,9,4,1018815698
236,10,4,1018815528
236,11,5,1019023148
236,12,5,1018816548
236,13,5,1016316940
236,15,5,1019022863
236,16,5,1019022916
236,21,5,1019022863
236,22,4,1025556197
236,25,4,1019022885
236,28,5,1019022916
236,30,5,1016317806
236,31,4,1019023230
236,34,5,1019023029
236,36,2,1019023613
236,38,4,1019023230
236,39,4,1019023569
236,41,5,1019023054
236,47,4,1019023410
236,49,4,1019023029
236,51,5,1019023054
236,52,4,1019023148
236,55,4,1025556197
236,56,4,1025556197
236,58,5,1019022863
236,62,4,1019023343
236,64,4,1016317140
236,68,5,1016317157
236,69,4,1019022937
236,71,4,1018816073
236,73,3,1019023410
236,74,4,1019022937
236,75,2,1019023252
236,77,3,1019023190
236,78,4,1019023169
236,79,3,1019023230
236,80,4,1016317584
236,81,3,1016317074
236,82,4,1019023569
236,83,4,1019023293
236,84,4,1019023650
236,85,3,1019023736
236,86,3,1016317396
236,88,4,1019023410
236,89,3,1019023569
236,90,5,1019022916
236,92,3,1019023517
236,93,3,1016317090
236,94,2,1019023463
236,95,3,1019023369
236,97,4,1019022970
236,99,3,1019023613
236,102,5,1019023101
236,103,4,1019023169
236,104,5,1025556197
236,105,3,1018816035
236,106,3,1019023410
236,109,4,1016316964
236,110,3,1016317111
236,111,4,1025556197
236,112,3,1025556197
236,113,4,1019023517
236,114,5,1019022736
236,115,2,1019023768
237,3,4,1019023078
237,4,5,1019023569
237,6,3,1019023230
237,7,2,1019023343
237,8,4,1016317674
237,9,4,1019023190
237,10,3,1016317773
237,11,3,1019022937
237,13,3,1016317697
237,14,4,1019023078
237,15,3,1018815528
237,16,5,1025556197
237,17,4,1019023540
237,19,4,1025556197
237,25,4,1019023343
237,26,4,1018815770
237,28,4,1025556197
237,29,3,1018815698
237,30,4,1019023275
237,31,4,1018816055
237,33,5,1018816073
237,34,4,1018816106
237,37,3,1016317157
237,39,4,1018815786
237,40,4,1018816035
237,41,3,1016317856
237,43,4,1019023275
237,44,4,1019023054
237,45,5,1019023275
237,47,4,1019023650
237,48,2,1019023753
237,50,3,1019023314
237,51,5,1025556197
237,52,4,1018816106
237,54,4,1019023517
237,55,4,1018815674
237,56,5,1018815528
237,57,4,1018815804
237,58,4,1018816003
237,59,4,1018815770
237,60,5,1018816171
237,62,4,1019023148
237,67,5,1016316859
237,68,3,1025556197
237,69,4,1019023078
237,71,3,1018816130
237,73,4,1018815560
237,75,4,1018815599
237,76,5,1018815560
237,77,3,1018816171
237,78,3,1018816130
237,79,5,1018815560
237,80,4,1018815599
237,81,3,1018815904
237,82,5,1018815804
237,83,4,1016317818
237,84,3,1018815674
237,86,4,1019023078
237,87,4,1018816106
237,88,4,1019023275
237,90,3,1019023252
237,91,5,1016317111
237,92,5,1018816106
237,94,5,1018815528
237,95,4,1019023101
237,96,4,1019023671
237,97,4,1018815698
237,98,3,1018815770
237,99,4,1018816035
237,100,5,1016317306
237,104,4,1018815599
237,107,4,1016317885
237,109,5,1018815786
237,110,3,1018815599
237,111,5,1025556197
237,113,5,1018816171
237,114,4,1018815599
237,115,4,1018815674
238,1,3,1019023314
238,2,3,1019023054
238,3,3,1019023314
238,4,5,1019022702
238,6,3,1018815560
238,7,5,1018816106
238,11,4,1016317872
238,13,4,1016317489
238,14,4,1016317535
238,15,4,1018816106
238,16,4,1018815674
238,17,4,1025556197
238,18,4,1016317396
238,20,4,1016317306
238,21,4,1016317208
238,22,4,1019023169
238,26,3,1016317600
238,27,3,1018816073
238,28,4,1018815574
238,29,4,1018815599
238,30,5,1018816035
238,32,2,1016317833
238,33,5,1018815770
238,34,4,1018815786
238,35,3,1016317074
238,38,3,1025556197
238,39,4,1016317773
238,41,5,1016316859
238,42,5,1019022937
238,43,5,1018815804
238,44,3,1019023102
238,46,5,1018815804
238,48,5,1018816073
238,50,3,1018815953
238,51,4,1019023369
238,53,3,1019023314
238,54,5,1016316990
238,56,3,1019023569
238,57,4,1018815916
238,58,3,1016317140
238,59,5,1018816171
238,60,2,1018815877
238,61,3,1019023613
238,62,3,1019023671
238,63,4,1018815615
238,64,2,1016317856
238,65,5,1019023102
238,67,4,1019023540
238,68,5,1025556197
238,69,2,1019023517
238,70,4,1025556197
238,72,3,1025556197
238,73,4,1025556197
238,74,4,1016317157
238,75,3,1016317519
238,76,4,1016317721
238,77,4,1019023029
238,80,4,1019022819
238,81,4,1025556197
238,82,5,1019022937
238,83,3,1016317253
238,86,5,1019022970
238,87,4,1019023054
238,88,5,1019022672
238,89,4,1019023078
238,90,4,1016316990
238,91,4,1019023569
238,92,3,1019023736
238,93,3,1016317253
238,95,5,1025556197
238,97,5,1016317519
238,99,5,1019022782
238,103,4,1019023569
238,104,4,1016316940
238,105,5,1025556197
238,106,4,1019023517
238,109,3,1016317227
238,110,5,1019022802
238,111,3,1019023736
238,113,4,1019022885
238,114,4,1019023671
239,3,2,1016317111
239,4,3,1018815528
239,8,4,1019023540
239,10,5,1025556197
239,11,4,1019023190
239,12,3,1016317721
239,13,4,1016317564
239,17,4,1025556197
239,18,4,1025556197
239,19,4,1019022970
239,20,2,1016316859
239,21,5,1018816582
239,24,5,1025556328
239,30,3,1025556197
239,31,3,1025556369
239,32,3,1025556197
239,33,4,1016317674
239,35,4,1025556344
239,37,4,1018816337
239,40,3,1018816326
239,41,4,1018816304
239,48,3,1018816304
239,51,2,1018816267
239,52,3,1018816267
239,53,4,1018816267
239,54,4,1025556297
239,55,5,1025556344
239,57,3,1025556285
239,58,2.5,1223256331
239,60,4,1223256642
239,63,2,1223256805
239,64,3.5,1223256797
239,66,4,1223256741
239,73,3,1223256282
239,76,3,1223256349
239,77,5,1223256660
239,79,5,1223256822
239,81,5,1223256630
239,86,5,1223256671
239,87,5,1223256689
239,89,4.5,1223256312
239,90,5,1223256587
239,93,5,1223256273
239,96,5,1223256562
239,97,5,1223256720
239,98,5,1223256572
239,99,4.5,1223256771
239,101,5,1223256610
239,102,5,1223256296
239,104,3,1223256301
239,107,4,1223256696
239,109,5,1223256813
239,110,5,1223256782
239,113,4,1223256376
239,114,3.5,1223256264
240,1,4,1223256864
240,2,5,1223256591
240,3,4,1223256617
240,4,5,1223256583
240,5,4,1223256307
240,7,4,1223256759
240,8,2.5,1223256322
240,9,4,1223256353
240,10,3,1223256635
240,11,5,1223256883
240,12,3,1223256357
240,15,3,1223256336
240,17,3,1223256786
240,18,2.5,1223256713
240,19,4,1223256372
240,20,5,1223256513
240,21,2.5,1223256849
240,22,4.5,1223256540
240,24,5,1223256464
240,25,5,1223256556
240,26,4,1223256707
240,30,5,1223256543
240,31,3,1223256810
240,32,3,1223256730
240,34,5,1223256716
240,35,5,1223256876
240,36,5,1223256756
240,37,5,1223256621
240,38,4,1223256531
240,39,5,1223256727
240,40,4,1223256733
240,41,4,1223256745
240,42,4,1223256468
240,44,4.5,1223256833
240,45,4.5,1223256668
240,46,3,1223256472
240,49,4,1223256507
240,50,5,1223256486
240,51,4,1223256835
240,52,5,1223256567
240,53,4,1223256489
240,54,5,1223256595
240,55,3,1223256615
240,56,4,1223256800
240,58,3.5,1223256776
240,59,4,1223256656
240,60,4,1223256854
240,61,4,1223256680
240,62,3.5,1223256753
240,63,1,1460342505
240,65,4.5,1460343666
240,67,5,1460342291
240,68,1,1460342434
240,69,3.5,1460343084
240,70,2,1460343105
240,74,4,1460343816
240,75,4.5,1460342280
240,76,2.5,1460342503
240,77,1.5,1460342652
240,79,2.5,1460342605
240,80,1.5,1460342318
240,81,4,1460342426
240,82,0.5,1460342660
240,83,2,1460342416
240,84,3.5,1460342325
240,85,1.5,1460342687
240,86,2,1460342646
240,87,4,1460343174
240,88,4,1460342344
240,89,3,1460342315
240,90,4.5,1460342587
240,91,3.5,1460342304
240,92,2,1460342342
240,94,1.5,1460342302
240,95,4,1460342491
240,96,4,1460342556
240,97,1.5,1460342421
240,100,2.5,1460342673
240,102,2,1460342716
240,103,2,1460343721
240,105,4,1460342440
240,106,2.5,1460342322
240,107,4.5,1460342349
240,108,4.5,1460342403
240,109,3.5,1460342334
240,110,2,1460342420
240,112,4.5,1460343815
240,113,4.5,1460342327
240,115,3,1460342517
241,4,3.5,1460342468
241,5,3.5,1460343956
241,6,4,1460342397
241,8,4,1460342494
241,9,3,1460342330
241,10,2.5,1460342480
241,11,2.5,1460342320
241,12,2,1460342498
241,13,2,1460342433
241,14,4,1460343849
241,15,1.5,1460342560
241,16,4,1460342471
241,17,2.5,1460342413
241,20,4,1460343682
241,21,3,1460342413
241,22,1.5,1460342563
241,23,3.5,1460342531
241,24,2.5,1460342451
241,25,0.5,1460342715
241,27,4,1460342762
241,28,3.5,1460343016
241,29,0.5,1460342648
241,33,3,1460342624
241,34,4,1460342337
241,36,1,1460342488
241,37,4.5,1460343845
241,38,4,1460343230
241,39,4,1460342786
241,40,3.5,1460343708
241,41,2.5,1460342388
241,42,2.5,1460342443
241,45,1,1460342654
241,46,1.5,1460342423
241,48,1.5,1460342389
241,49,3.5,1460343714
241,50,3.5,1460342705
241,53,3,1460342676
241,54,1.5,1460342685
241,55,3,1460342668
241,56,1,1460342613
241,58,1.5,1460342644
241,59,0.5,1460342547
241,62,3.5,1460343718
241,63,5,1460343773
241,65,3,1460343661
241,67,4,1460343802
241,70,5,1460342871
241,72,4.5,1460343052
241,74,3.5,1460343011
241,76,4,1460343114
241,77,2.5,1460343401
241,79,2,1460343083
241,80,2.5,1460342395
241,81,4,1460344057
241,82,4,1460343048
241,83,4,1460343701
241,84,3,1460342391
241,88,3.5,1460343777
241,89,3.5,1460342807
241,90,4,1460343798
241,91,1.5,1460343379
241,92,3,1460343218
241,95,1.5,1460343699
241,96,5,1460342855
241,97,3.5,1460343862
241,100,3.5,1460342888
241,101,2,1460343786
241,103,3,1460343233
241,104,3.5,1460343228
241,106,4.5,1460342819
241,107,4.5,1460343328
241,108,5,1460342986
241,109,3,1460343800
241,113,4.5,1460343057
241,114,1.5,1460343121
241,115,2,1460342400
242,1,4,1460342777
242,5,4.5,1460343087
242,6,4,1460343726
242,8,4,1460342758
242,13,4.5,1460342789
242,14,2,1460342393
242,16,1.5,1460343388
242,17,4,1460342851
242,18,4,1460343331
242,20,1,1460342589
242,21,3.5,1460343371
242,22,1,1460342797
242,24,3,1459405466
242,26,3,1459405274
242,27,4.5,1459405871
242,28,3.5,1459405698
242,30,4.5,1459405061
242,34,3.5,1459405701
242,35,5,1459405239
242,39,5,1459405507
242,40,5,1459405325
242,42,3.5,1459405340
242,43,4.5,1459405035
242,44,5,1459405031
242,45,5,1459405397
242,46,4,1459405419
242,48,5,1459405539
242,49,5,1459405413
242,51,5,1459405043
242,54,5,1459405132
242,56,5,1459405119
242,58,4,1459405401
242,61,5,1459405443
242,62,2.5,1459405478
242,63,5,1459405606
242,64,5,1459405252
242,65,3.5,1459405423
242,66,5,1459405229
242,67,5,1459405410
242,69,4,1459405074
242,70,2.5,1459405039
242,71,3,1459405262
242,72,5,1459405197
242,73,5,1459405188
242,75,5,1459405186
242,79,4,1459405067
242,80,5,1459405375
242,81,3,1459405452
242,86,3.5,1459405271
242,88,3,1459405319
242,89,4,1459405332
242,90,5,1459405100
242,92,5,1459405753
242,94,5,1459405504
242,95,5,1459405098
242,96,5,1459405307
242,99,3,1459405160
242,100,5,1459405138
242,102,5,1459405771
242,103,5,1459405179
242,104,5,1459405104
242,106,5,1459405390
242,107,5,1459405765
242,108,5,1459405174
242,111,4,1459405166
242,112,3.5,1459405380
242,113,5,1459405344
242,114,5,1459405292
243,1,3.5,1459405048
243,2,5,1459405121
243,4,1.5,1459405437
243,9,3.5,1459405880
243,12,5,1459405111
243,15,5,1459405355
243,21,5,1459405578
243,22,5,1459405175
243,23,2,1459405127
243,24,4.5,1459405094
243,26,5,1459405107
243,27,5,1459404749
243,29,3,1459404907
243,31,3,1459404951
243,33,5,1459404758
243,34,4,938586006
243,35,2,950999958
243,36,3,938586999
243,38,3,938586999
243,39,4,938587073
243,40,1,938585500
243,41,4,938585285
243,44,3,938587407
243,48,3,947519500
243,49,3,938623596
243,51,2,938586337
243,52,2,938585857
243,57,2,938586560
243,59,3,938585556
243,62,1,938586591
243,63,5,947519825
243,65,5,938584975
243,66,5,938587407
243,68,3,938585656
243,69,4,938587203
243,70,2,938587172
243,71,1,938586663
243,73,4,938585499
243,74,3,938587407
243,75,4,938586403
243,76,3,938587034
243,79,5,938587301
243,80,4,938584894
243,81,1,938586706
243,82,3,938586006
243,83,4,938585500
243,84,5,938586006
243,85,4,947519681
243,86,5,938585500
243,87,4,947519527
243,91,5,938586021
243,93,2,947519711
243,94,3,938586662
243,97,4,938623534
243,98,4,938587172
243,99,4,938587876
243,100,4,938588239
243,101,3,938588178
243,108,3,938624252
243,109,5,938588142
243,110,4,938588142
243,114,4,938588109
243,115,3,938623596
244,2,5,938587795
244,3,4,938587916
244,4,4,938623534
244,5,5,938588010
244,6,4,938587817
244,7,3,938623596
244,8,4,938587795
244,9,4,938587876
244,10,5,938587876
244,11,4,938624591
244,12,5,938588142
244,13,4,938588329
244,14,2,938624708
244,15,2,938588392
244,16,1,938624591
244,18,2,938588290
244,19,3,938588290
244,20,2,938624617
244,22,5,938623675
244,23,3,938587916
244,24,3,938588290
244,25,3,938623534
244,26,2,938624591
244,27,4,938624252
244,29,4,938588178
244,33,3,938585037
244,34,5,938623534
244,35,4,938623534
244,36,4,938584975
244,37,3,938623675
244,38,5,938584894
244,39,3,947519573
244,40,4,947519501
244,41,4,938624252
244,42,3,938587916
244,43,3,938587876
244,44,5,938623675
244,45,4,938624252
244,46,2,938588358
244,50,3,938585285
244,51,3,938587104
244,52,3,947519657
244,53,2,938585094
244,54,3,938585718
244,56,1,938586764
244,58,5,938585285
244,60,5,938585094
244,61,4,938584894
244,62,1,938585037
244,65,5,938586999
244,66,3,938585613
244,67,4,938587240
244,68,4,938549817
244,69,3,938587337
244,70,4,938586216
244,71,3,938586895
244,72,3,947519573
244,73,4,947519658
244,74,4,938623534
244,75,4,938624529
244,76,3,938624252
244,78,4,938623596
244,79,2,947519658
244,80,4,938624807
244,82,3,947519629
244,83,1,938623675
244,87,4,938587916
244,89,4,938584894
244,91,5,938624807
244,92,4,938588239
244,93,3,938624708
244,94,2,947519712
244,96,4,938588178
244,97,4,938587980
244,98,2,938584974
244,100,1,938585869
244,101,2,938623675
